woo_product_id,shopify_handle,title,status,vendor,product_type,tags,sku,price,compare_at_price,collection_handles,image_count,variant_count,legacy_woo_id_metafield,seo_title_source,seo_description_source
13324,hyperpigmentation-brightening-combo-deal,Hyperpigmentation & Brightening Combo Deal- Bundle,active,Acwell,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Moisturizers &amp; Cream, Face Cleansers &amp; Wash, Face Toners, Mist &amp; Essence, Sunscreen, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING, TRADEFAIR COMBO DEAL, Combo Deals, EVEN TONE, BRIGHTENING, hyperpigmentation, dark spots, TRADEFAIR COMBO DEAL",,110.0,115.0,serums-treatment|moisturizers|face-cleansers-wash|face-toners-mist-essence|sunscreen|serums-treatment|serums-treatment|hyperpigmentation|brightening|tradefair-combo-deals|combo-deals|acwell,1,1,13324,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13326,hyperpigmentation-brightening-combo-deal-2,Hyperpigmentation & Brightening Combo Deal - Bundle,active,Touch,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Moisturizers &amp; Cream, Face Cleansers &amp; Wash, Face Toners, Mist &amp; Essence, Sunscreen, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING, TRADEFAIR COMBO DEAL, Combo Deals, EVEN TONE, BRIGHTENING, hyperpigmentation, dark spots, TRADEFAIR COMBO DEAL",,115.0,120.0,serums-treatment|moisturizers|face-cleansers-wash|face-toners-mist-essence|sunscreen|serums-treatment|serums-treatment|hyperpigmentation|brightening|tradefair-combo-deals|combo-deals|touch,1,1,13326,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13327,olay-body-glow-combo-deal,Olay Body Glow Combo Deal,draft,Olay,Body Moisturizers,"Bath &amp; Body Care, Body Moisturizers, Body Wash, Body Lotion, Body Body, TRADEFAIR COMBO DEAL, EVEN TONE, BRIGHTENING, MOISTURIZING, BODY GLOW, Vitamin c, body wash, TRADEFAIR COMBO DEAL",,88.0,102.0,body-moisturizers|body-wash|body-lotion|body-care|tradefair-combo-deals|olay,2,1,13327,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13887,olay-brightening-exfoliating-cleanser-with-vitamin-c,Olay Brightening Exfoliating Face Cleanser with Vitamin C,active,Olay,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Exfoliators, Peels &amp; Scrubs, HYPERPIGMENTATION, BRIGHTENING, CLEANSING, EXFOLIATING, EVEN TONE, BRIGHTENING, hyperpigmentation, dark spots",,12.0,,face-cleansers-wash|exfoliators-peels-scrubs|hyperpigmentation|brightening|olay,5,1,13887,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13895,skin-by-zaron-vitamin-c-face-cream,Skin By Zaron Vitamin C Face Cream,active,Zaron,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, BRIGHTENING",,16.0,,moisturizers|brightening|zaron,2,1,13895,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13901,skin-by-zaron-2-alpha-arbutin-serum,Skin By Zaron 2% Alpha-Arbutin serum,active,Zaron,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING",,16.0,,serums-treatment|serums-treatment|serums-treatment|hyperpigmentation|brightening|zaron,1,1,13901,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13903,skin-by-zaron-7-glycolic-acid,Skin By Zaron 7% Glycolic Acid,active,Zaron,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Exfoliators, Peels &amp; Scrubs, Dark spots &amp; Discoloration serums",,15.0,,face-toners-mist-essence|exfoliators-peels-scrubs|serums-treatment|zaron,2,1,13903,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13908,skin-by-zaron-2-salicylic-acid-toner,Skin By Zaron 2% Salicylic Acid Toner,active,Zaron,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Exfoliators, Peels &amp; Scrubs, acne treatment",,15.0,,face-toners-mist-essence|exfoliators-peels-scrubs|acne-treatment|zaron,1,1,13908,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
13917,annies-beauty-eyeshadow-palettes,Annies Beauty Eyeshadow Palettes,active,Annies Beauty,Eyeshadow,"Eyes, Face, Eyeshadow, Pigment, Glitter &amp; Base, Blushes, Makeup",,20.0,,eyes|face|annies-beauty,8,4,13917,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
14352,skin1004-madagascar-centella-tone-brightening-boosting-toner,SKIN1004 Madagascar Centella Tone Brightening Boosting Toner,active,SKIN1004,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Dark spots &amp; Discoloration serums, Glow spray, BRIGHTENING, HYDRATING, EXFOLIATING, EVEN TONE, BRIGHTENING",,20.0,,face-toners-mist-essence|serums-treatment|serums-treatment|brightening|skin1004,2,1,14352,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15129,olay-dark-spot-correcting-body-lotion-aha-vitamin-c,Olay Dark Spot Correcting Body Lotion (AHA &VITAMIN C),active,Olay,"Exfoliators, Peels &amp; Scrubs","Skin Care, Bath &amp; Body Care, Exfoliators, Peels &amp; Scrubs, Body Lotion, Dark spots &amp; Discoloration serums, Body Body, HYPERPIGMENTATION, BRIGHTENING, EXFOLIATING, EVEN TONE, BRIGHTENING, dark spots, BODY GLOW, Vitamin c",,20.0,22.0,exfoliators-peels-scrubs|body-lotion|serums-treatment|body-care|hyperpigmentation|brightening|olay,3,1,15129,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15249,la-roche-posay-effaclar-dual-acne-face-wash-with-4-benzoyl-peroxide,La Roche-Posay Effaclar Dual Acne Face Wash With 4% Benzoyl Peroxide,active,La Roche-Posay,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Body Wash, acne treatment, acne treatment",,28.0,,face-cleansers-wash|body-wash|acne-treatment|la-roche-posay,3,1,15249,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15253,la-roche-posay-lipikar-ap-gentle-foaming-moisturizing-wash,La Roche-Posay Lipikar AP+ Gentle Foaming Moisturizing Wash,active,La Roche-Posay,Body Wash,"Bath &amp; Body Care, Body Wash, Baby wash &amp; lotion, Body Body, HYDRATING, CLEANSING, MOISTURISING, body wash",,30.0,,body-wash|baby-wash-lotion|body-care|la-roche-posay,6,1,15253,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15466,25pskyn-liqueur-1-69fl-oz-50ml,25Pskyn Liqueur 1.69fl oz / 50ml,active,25 Pskyn,Serums &amp; Treatment,"Uncategorized, Skin Care, Serums &amp; Treatment, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING",,33.32,,serums-treatment|serums-treatment|serums-treatment|hyperpigmentation|brightening|25-pskyn,3,1,15466,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15467,eos-body-mist,EOS Cashmere Body Mist,active,Eos,Body Mist,Body Mist,,19.0,,body-mist|eos,8,11,15467,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15752,25pskyn-mandelactone-50ml,25pskyn Mandelactone 50ml,active,25 Pskyn,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, acne treatment",,30.0,33.32,serums-treatment|acne-treatment|25-pskyn,3,1,15752,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
15865,embryolisse-lait-cream-moisturizer-30-ml,Embryolisse Lait Cream Moisturizer - 30 Ml,active,Embryolisse,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream",127-1-item-1,16.0,,moisturizers|embryolisse,1,1,15865,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16331,bolden-dark-spot-fix-2,Bolden Dark spot fix,active,Bolden,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING, hyperpigmentation, dark spot",,22.0,,serums-treatment|serums-treatment|hyperpigmentation|brightening|bolden,1,1,16331,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16438,bolden-clarifying-cleanser,Bolden Skin Clarifying Cleanser,active,Bolden,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",,19.0,,face-cleansers-wash|bolden,6,1,16438,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16441,bolden-sunscreen-moisturizer-spf-30-with-vitamin-c,Bolden Brightening Moisturizer | SPF 30 with Vitamin C,active,Bolden,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Sunscreen, BRIGHTENING, BRIGHTENING, MOISTURIZING, sunscreen",,24.0,,moisturizers|sunscreen|brightening|bolden,4,1,16441,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16443,bolden-brightening-toner,Bolden Skin Brightening Toner,active,Bolden,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, HYPERPIGMENTATION, BRIGHTENING, EXFOLIATING, EVEN TONE, BRIGHTENING, dark spots",,22.0,,face-toners-mist-essence|hyperpigmentation|brightening|bolden,4,1,16443,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16445,sylvimak-smooth-affair-finishing-powder-palette,Sylvimak Smooth Affair Finishing Powder Palette,active,Sylvimak,Foundation,"Face, Foundation, Highlight &amp; Contour, Makeup, Powder",,20.0,,face|sylvimak,2,2,16445,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16460,hegai-esther-photo-perfect-pressed-powder,Hegai & Esther photo perfect pressed powder,active,Hegai &amp; Esther,Powder,Powder,,8.5,,hegai-esther,1,1,16460,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16464,hegai-esther-lipgloss,Hegai & Esther lipgloss,active,Hegai &amp; Esther,Lip Gloss,Lip Gloss,,8.5,,hegai-esther,1,23,16464,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16467,artstick-matte-liquid-lipstick,Hegai & Esther Artstick matte liquid lipstick,active,Hegai &amp; Esther,Lipstick,Lipstick,,8.5,,hegai-esther,1,12,16467,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16482,eos-cashmere-body-lotion-holiday-collection,EOS Cashmere Body Lotion (Holiday Collection),active,Eos,Moisturizers &amp; Cream,"Bath &amp; Body Care, Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, Body Body, Body Butter, Body Mist, moisturizer, MOISTURIZING, EOS, BODY LOTION",,19.0,,moisturizers|body-moisturizers|body-lotion|body-care|body-butter|body-mist|eos,9,5,16482,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16519,hegai-esther-powder-foundation,Hegai & Esther powder foundation,active,Hegai &amp; Esther,Powder,Powder,,11.5,,hegai-esther,1,7,16519,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16529,hegai-esther-photo-perfect-liquid-foundation,Hegai & Esther photo perfect liquid foundation,active,Hegai &amp; Esther,Foundation,Foundation,,14.0,,hegai-esther,1,12,16529,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16532,velvet-matte-lipstick,Hegai & Esther Velvet Matte Lipstick,active,Hegai &amp; Esther,Lipstick,Lipstick,,4.5,,hegai-esther,1,9,16532,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16543,photo-perfect-concealer,Hegai & Esther Photo Perfect Concealer,active,Hegai &amp; Esther,Concealer,Concealer,,4.5,,hegai-esther,1,7,16543,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16555,lip-definer,Hegai & Esther Lip Definer,active,Hegai &amp; Esther,Lip Pencil,Lip Pencil,,4.5,,hegai-esther,1,7,16555,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16557,flash-drops-liquid-highlighter,Flash Drops Liquid Highlighter,active,Hegai &amp; Esther,Highlight &amp; Contour,Highlight &amp; Contour,,7.0,,hegai-esther,1,5,16557,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16820,eucerin-roughness-relief-lotion,Eucerin Roughness Relief smoothing Lotion,active,Eucerin,Moisturizers &amp; Cream,"Bath &amp; Body Care, Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, Body Body",,18.0,,moisturizers|body-moisturizers|body-lotion|body-care|eucerin,1,1,16820,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16821,eucerin-eczema-relief-cream,Eucerin Eczema Relief Cream,active,Eucerin,Body Lotion,"Body Lotion, eczema",,17.0,,body-lotion|eucerin,1,1,16821,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16825,eucerin-advanced-repair-lotion,Eucerin Intensive Repair Lotion,active,Eucerin,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, Dry skin",,18.0,,moisturizers|body-moisturizers|body-lotion|eucerin,1,1,16825,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16966,25-pskyn-uv-warrior-sunscreen,25pskyn UV Warrior SPF 50+ Broad Spectrum Sunscreen 150ml,active,25 Pskyn,Sunscreen,"Sunscreen, HYPERPIGMENTATION, sunscreen",,30.0,,sunscreen|hyperpigmentation|25-pskyn,1,1,16966,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16969,yglam-cheeksy-cream-blush-palette,Yglam cheeksy cream blush palette,active,Yglam,Blushes,Blushes,,16.99,,yglam,1,1,16969,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
16971,yglam-cheesksy-powder-blush-palette,Yglam cheesksy powder blush palette,active,Yglam,Blushes,Blushes,,20.0,,yglam,1,1,16971,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17476,vaseline-clinical-care-dry-hands-rescue,Vaseline Clinical Care Dry Hands Rescue,active,Vaseline,Hand cream,"Moisturizers &amp; Cream, Hand cream",,6.5,,moisturizers|vaseline,1,1,17476,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17478,vaseline-glazed-and-glisten-shimmering-oil,Vaseline Glazed and Glisten Shimmering Oil,active,Vaseline,Body Oil,"Body Oil, shimmering oil",,12.0,,body-oil|vaseline,1,3,17478,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17487,olay-super-serum-body-lotion,Olay Super Serum Body Lotion,active,Olay,Body Moisturizers,"Body Moisturizers, Body Lotion, Body Body, HYDRATING, BODY GLOW, BODY LOTION",,22.0,,body-moisturizers|body-lotion|body-care|olay,2,1,17487,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17491,aquaphor-lip-repair-2pack,Aquaphor Immediate Relief Lip Repair Balm 2pack,active,Aquaphor,Lipbalm,Lipbalm,,12.99,,aquaphor,1,1,17491,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17494,neutrogena-oil-free-acne-wash-pink-grapefruit-foaming-scrub,Neutrogena Oil Free Acne Wash Pink Grapefruit Foaming Scrub,active,Neutrogena,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, Exfoliators, Peels &amp; Scrubs, acne treatment",,15.0,,face-cleansers-wash|exfoliators-peels-scrubs|acne-treatment|neutrogena,1,1,17494,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17496,neutrogena-oil-free-acne-wash-fragrance-free,Neutrogena Oil Free Acne Wash Pink Grapefruit Facial Cleanser,active,Neutrogena,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, Acne wash",,15.0,,face-cleansers-wash|neutrogena,1,1,17496,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17503,eos-shave-oil,Eos Shave Oil,active,Eos,Body Oil,"Body Oil, shave oil",,13.0,,body-oil|eos,3,4,17503,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17510,good-molecules-caffeine-energizing-hydrogel-eye-patches,Good Molecules Caffeine Energizing Hydrogel Eye Patches,active,Good Molecules,Mask,"Mask, eye patches, eye mask",,25.0,,face-mask|good-molecules,1,1,17510,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17601,oil-free-acne-wash-with-salicylic-acid-fragrance-free,Neutrogena Oil Free Acne Wash With Salicylic acid Fragrance Free,active,Neutrogena,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, Acne wash",,15.0,,face-cleansers-wash|neutrogena,1,1,17601,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17663,sun-bum-kids-spf-50-clear-sunscreen-stick,Sun bum kids SPF 50 Clear Sunscreen Stick,active,Sun bum,Sunscreen,Sunscreen,,13.99,,sunscreen|sun-bum,1,1,17663,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17665,sun-bum-kids-spf-50-clear-sunscreen-lotion,Sun bum Kids SPF 50 Clear Sunscreen Lotion,active,,Uncategorized,"Uncategorized, kids sunscreen",,16.0,,,1,1,17665,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
17860,tola-banks-beauty-brush-set,Tola Banks Beauty Brush Set,active,Tola Banks,Face,"Face, Makeup, Tools &amp; Accessories, Brushes &amp; Beauty Blenders, Beauty Tools",,50.0,55.0,face|tools-accessories|brushes-beauty-blenders|tola-banks,5,1,17860,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18359,skin1004-madagascar-centella-tone-brightening-ampoule,Skin1004 Madagascar Centella Tone Brightening Ampoule,active,SKIN1004,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, BRIGHTENING",,20.0,,serums-treatment|brightening|skin1004,1,1,18359,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18407,olay-salicylic-acid-body-wash-530ml,Olay Salicylic Acid Body Wash (530ml),active,Olay,Body Wash,"Skin Care, Bath &amp; Body Care, Body Wash, acne treatment, Body Body",,20.0,,body-wash|acne-treatment|body-care|olay,4,1,18407,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18477,pan0xyl-blemish-aftercare-brightening-patches,Pan0xyl Blemish Aftercare Brightening Patches,active,Panoxyl,acne treatment,acne treatment,,13.99,,acne-treatment|panoxyl,4,1,18477,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18482,panoxyl-overnight-spot-patches,Panoxyl overnight spot patches,active,Panoxyl,acne treatment,acne treatment,,12.0,,acne-treatment|panoxyl,1,1,18482,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18488,cosrx-the-6-peptide-skin-booster,Cosrx The 6 Peptide Skin Booster,active,Cosrx,"Face Toners, Mist &amp; Essence","Face Toners, Mist &amp; Essence",,18.0,,face-toners-mist-essence|cosrx,1,1,18488,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18632,tiam-vita-b5-toner,Tiam Vita B5 Toner,active,Tiam,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence, Dark spots &amp; Discoloration serums, Glow spray, HYPERPIGMENTATION, BRIGHTENING",,15.0,,face-toners-mist-essence|serums-treatment|serums-treatment|hyperpigmentation|brightening|tiam,1,1,18632,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18636,tiam-alpha-5-mela-care-cream,Tiam Alpha-5 Mela Care Cream,active,Tiam,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Moisturizers &amp; Cream, HYPERPIGMENTATION, BRIGHTENING, BRIGHTENING, hyperpigmentation, dark spots, acne marks, dull skin, uneven skin tone",,16.0,,serums-treatment|moisturizers|hyperpigmentation|brightening|tiam,1,1,18636,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18638,tiam-snail-azulene-low-ph-cleanser,Tiam Snail & Azulene Low Ph Cleanser,active,Tiam,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, HYDRATING, face wash, Face Cleanser, Snail mucin",,15.0,,face-cleansers-wash|tiam,1,1,18638,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18642,dr-althea-345-relief-cream,Dr Althea 345 Relief Cream,active,Dr Althea,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, moisturizer, relief cream, post acne cream",,22.0,,moisturizers|dr-althea,2,1,18642,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18645,dr-althea-gentle-vitamin-c-serum,Dr Althea Gentle Vitamin C Serum,active,Dr Althea,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Glow serum, Dark spots &amp; Discoloration serums, BRIGHTENING, BRIGHTENING, dark spots, Vitamin c, dull skin, pigmentation",,20.0,,serums-treatment|serums-treatment|serums-treatment|brightening|dr-althea,3,1,18645,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18649,25-pskyn-trio-pskyn-cleanser,25pskyn Trio Pskyn Cleanser 250ml,active,25 Pskyn,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, face wash, Face Cleanser, blemish prone skin, oily skin",,19.99,22.0,face-cleansers-wash|25-pskyn,1,1,18649,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18735,cerave-renewing-sa-cleanser,Cerave Renewing SA Cleanser,active,Cerave,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, acne treatment, acne face wash, acne face cleanser, acne prone skin, salicylic acid wash",,22.0,,face-cleansers-wash|acne-treatment|cerave,1,1,18735,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18738,cerave-foaming-facial-cleanser,Cerave Foaming Facial cleanser,active,Cerave,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, Face Cleanser, daily face wash",,22.0,,face-cleansers-wash|cerave,3,1,18738,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18742,cerave-hydrating-facial-cleanser,Cerave Hydrating Facial Cleanser,active,Cerave,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, HYDRATING, face wash, Face Cleanser",,22.0,,face-cleansers-wash|cerave,4,1,18742,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18748,palmers-cocoa-butter-formula-tahitian-vanilla-body-lotion,Palmers Cocoa Butter Formula Tahitian Vanilla Body Lotion.,active,Palmer's,Moisturizers &amp; Cream,"Skin Care, Bath &amp; Body Care, Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, moisturizer, HYDRATING, body loton, vanilla body lotion",,12.0,,moisturizers|body-moisturizers|body-lotion|palmers,2,1,18748,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18752,roc-derm-correxion-retinol-firming-serum-stick,ROC Derm Correxion Retinol Firming Serum Stick,active,ROC,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, retinoid, retinol cream",,39.99,,serums-treatment|roc,3,1,18752,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18756,differin-0-1-adapalene-gel-treatment-15g,Differin 0.1% Adapalene Gel Treatment,active,Differin,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, acne treatment, acne treatment, acne prone skin, adapalene gel",,40.0,,serums-treatment|acne-treatment|differin,1,2,18756,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18834,cerave-resurfacing-retinol-serum,Cerave Resurfacing Retinol Serum,active,Cerave,Serums &amp; Treatment,"Serums &amp; Treatment, acne treatment",,12.0,,serums-treatment|acne-treatment|cerave,3,1,18834,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18838,cerave-acne-foaming-cream-cleanser,Cerave Acne Control Cleanser 16fL,active,Cerave,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, acne treatment",,22.0,,face-cleansers-wash|acne-treatment|cerave,1,1,18838,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18843,olay-super-serum-body-cream,Olay Super Serum Body Cream,active,Olay,Body Moisturizers,"Bath &amp; Body Care, Body Moisturizers, Body Lotion, Body Body, Body Butter, moisturizer, BODY LOTION",,18.0,,body-moisturizers|body-lotion|body-care|body-butter|olay,1,1,18843,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18893,hegai-esther-culture-mix-palette,Hegai & Esther culture mix palette,active,Hegai &amp; Esther,Eyeshadow,Eyeshadow,,15.0,,hegai-esther,3,1,18893,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
18897,hegai-esther-earthen-magic-palette,Hegai & Esther Earthen Magic Palette,active,Hegai &amp; Esther,Eyeshadow,"Eyes, Eyeshadow, Makeup",,15.0,,eyes|hegai-esther,3,1,18897,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19224,isntree-hylauronic-acid-moist-cream,Isntree Hylauronic Acid Moist Cream,active,Isntree,Moisturizers &amp; Cream,Moisturizers &amp; Cream,,15.0,,moisturizers|isntree,1,1,19224,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19572,25pskyn-pigma-blend-cream,25Pskyn Pigma Blend Cream,active,25 Pskyn,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING, EVEN TONE, BRIGHTENING, hyperpigmentation, dark spots",,28.0,,serums-treatment|serums-treatment|serums-treatment|hyperpigmentation|brightening|25-pskyn,1,1,19572,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19575,25pskyn-kojitrinol-pads,25Pskyn Kojitrinol Pads,active,25 Pskyn,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, Glow serum, Dark spots &amp; Discoloration serums, HYPERPIGMENTATION, BRIGHTENING",,30.0,,serums-treatment|serums-treatment|serums-treatment|hyperpigmentation|brightening|25-pskyn,2,1,19575,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19579,25pskyn-trinity-pads,25Pskyn Trinity Pads,active,25 Pskyn,Skin Care,"Skin Care, acne treatment, acne treatment, acne prone skin",,35.0,,acne-treatment|25-pskyn,1,1,19579,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19653,olay-total-effects-revitalizing-foaming-face-cleanser,Olay Total Effects Revitalizing Foaming Face Cleanser,active,Olay,Face Cleansers &amp; Wash,"Face Cleansers &amp; Wash, face, Face Cleanser",,10.0,,face-cleansers-wash|olay,2,1,19653,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19656,olay-bump-erasing-exfoliating-body-wash,Olay Bump Erasing Exfoliating Body Wash,active,Olay,Body Wash,Body Wash,,20.0,,body-wash|olay,1,1,19656,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19658,annies-beauty-cheek-sensation-volume-2-blush-palette,Annies beauty Cheek Sensation Volume 2 Blush palette,active,Annies Beauty,Blushes,Blushes,,20.0,,annies-beauty,2,1,19658,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
